unixtime,px_btc,px_ltc,px_ppc,px_doge,px_dash,px_maid,px_xmr,px_nxt,vol_btc,vol_ltc,vol_ppc,vol_doge,vol_dash,vol_maid,vol_xmr,vol_nxt
-1356134400,,,,,,,,,,,,,,,,
-1356048000,,,,,,,,,,,,,,,,
-1355961600,,,,,,,,,,,,,,,,
-1355875200,,,,,,,,,,,,,,,,
-1355788800,,,,,,,,,,,,,,,,
-1355702400,,,,,,,,,,,,,,,,
-1355529600,,,,,,,,,,,,,,,,
-1355443200,,,,,,,,,,,,,,,,
-1355356800,,,,,,,,,,,,,,,,
-1355270400,,,,,,,,,,,,,,,,
-1355184000,,,,,,,,,,,,,,,,
-1355097600,,,,,,,,,,,,,,,,
-1354924800,,,,,,,,,,,,,,,,
-1354838400,,,,,,,,,,,,,,,,
-1354752000,,,,,,,,,,,,,,,,
-1354665600,,,,,,,,,,,,,,,,
-1354579200,,,,,,,,,,,,,,,,
-1354492800,,,,,,,,,,,,,,,,
-1354320000,,,,,,,,,,,,,,,,
-1354233600,,,,,,,,,,,,,,,,
-1354147200,,,,,,,,,,,,,,,,
-1354060800,,,,,,,,,,,,,,,,
-1353974400,,,,,,,,,,,,,,,,
-1353888000,,,,,,,,,,,,,,,,
-1353715200,,,,,,,,,,,,,,,,
-1353628800,,,,,,,,,,,,,,,,
-1353542400,,,,,,,,,,,,,,,,
-1353456000,,,,,,,,,,,,,,,,
-1353369600,,,,,,,,,,,,,,,,
-1353110400,,,,,,,,,,,,,,,,
-1353024000,,,,,,,,,,,,,,,,
-1352937600,,,,,,,,,,,,,,,,
-1352851200,,,,,,,,,,,,,,,,
-1352764800,,,,,,,,,,,,,,,,
-1352678400,,,,,,,,,,,,,,,,
-1352505600,,,,,,,,,,,,,,,,
-1352332800,,,,,,,,,,,,,,,,
-1352246400,,,,,,,,,,,,,,,,
-1352160000,,,,,,,,,,,,,,,,
-1352073600,,,,,,,,,,,,,,,,
-1351900800,,,,,,,,,,,,,,,,
-1351814400,,,,,,,,,,,,,,,,
-1351728000,,,,,,,,,,,,,,,,
-1351641600,,,,,,,,,,,,,,,,
-1351555200,,,,,,,,,,,,,,,,
-1351468800,,,,,,,,,,,,,,,,
-1351296000,,,,,,,,,,,,,,,,
-1351209600,,,,,,,,,,,,,,,,
-1351123200,,,,,,,,,,,,,,,,
-1351036800,,,,,,,,,,,,,,,,
-1350950400,,,,,,,,,,,,,,,,
-1350864000,,,,,,,,,,,,,,,,
-1350691200,,,,,,,,,,,,,,,,
-1350604800,,,,,,,,,,,,,,,,
-1350518400,,,,,,,,,,,,,,,,
-1350432000,,,,,,,,,,,,,,,,
-1350345600,,,,,,,,,,,,,,,,
-1350259200,,,,,,,,,,,,,,,,
-1350086400,,,,,,,,,,,,,,,,
-1350000000,,,,,,,,,,,,,,,,
-1349913600,,,,,,,,,,,,,,,,
-1349827200,,,,,,,,,,,,,,,,
-1349740800,,,,,,,,,,,,,,,,
-1349654400,,,,,,,,,,,,,,,,
-1349481600,,,,,,,,,,,,,,,,
-1349395200,,,,,,,,,,,,,,,,
-1349308800,,,,,,,,,,,,,,,,
-1349222400,,,,,,,,,,,,,,,,
-1349136000,,,,,,,,,,,,,,,,
-1349049600,,,,,,,,,,,,,,,,
-1348876800,,,,,,,,,,,,,,,,
-1348790400,,,,,,,,,,,,,,,,
-1348704000,,,,,,,,,,,,,,,,
-1348617600,,,,,,,,,,,,,,,,
-1348531200,,,,,,,,,,,,,,,,
-1348444800,,,,,,,,,,,,,,,,
-1348272000,,,,,,,,,,,,,,,,
-1348185600,,,,,,,,,,,,,,,,
-1348099200,,,,,,,,,,,,,,,,
-1348012800,,,,,,,,,,,,,,,,
-1347840000,,,,,,,,,,,,,,,,
-1347667200,,,,,,,,,,,,,,,,
-1347580800,,,,,,,,,,,,,,,,
-1347494400,,,,,,,,,,,,,,,,
-1347408000,,,,,,,,,,,,,,,,
-1347321600,,,,,,,,,,,,,,,,
-1347235200,,,,,,,,,,,,,,,,
-1347062400,,,,,,,,,,,,,,,,
-1346976000,,,,,,,,,,,,,,,,
-1346889600,,,,,,,,,,,,,,,,
-1346803200,,,,,,,,,,,,,,,,
-1346716800,,,,,,,,,,,,,,,,
-1346630400,,,,,,,,,,,,,,,,
-1346457600,,,,,,,,,,,,,,,,
-1346371200,,,,,,,,,,,,,,,,
-1346284800,,,,,,,,,,,,,,,,
-1346198400,,,,,,,,,,,,,,,,
-1346112000,,,,,,,,,,,,,,,,
-1346025600,,,,,,,,,,,,,,,,
-1345852800,,,,,,,,,,,,,,,,
-1345766400,,,,,,,,,,,,,,,,
-1345680000,,,,,,,,,,,,,,,,
-1345593600,,,,,,,,,,,,,,,,
-1345507200,,,,,,,,,,,,,,,,
-1345420800,,,,,,,,,,,,,,,,
-1345248000,,,,,,,,,,,,,,,,
-1345161600,,,,,,,,,,,,,,,,
-1345075200,,,,,,,,,,,,,,,,
-1344988800,,,,,,,,,,,,,,,,
-1344902400,,,,,,,,,,,,,,,,
-1344816000,,,,,,,,,,,,,,,,
-1344643200,,,,,,,,,,,,,,,,
-1344556800,,,,,,,,,,,,,,,,
-1344470400,,,,,,,,,,,,,,,,
-1344384000,,,,,,,,,,,,,,,,
-1344297600,,,,,,,,,,,,,,,,
-1344211200,,,,,,,,,,,,,,,,
-1343952000,,,,,,,,,,,,,,,,
-1343865600,,,,,,,,,,,,,,,,
-1343779200,,,,,,,,,,,,,,,,
-1343692800,,,,,,,,,,,,,,,,
-1343606400,,,,,,,,,,,,,,,,
-1343433600,,,,,,,,,,,,,,,,
-1343347200,,,,,,,,,,,,,,,,
-1343260800,,,,,,,,,,,,,,,,
-1343174400,,,,,,,,,,,,,,,,
-1343088000,,,,,,,,,,,,,,,,
-1343001600,,,,,,,,,,,,,,,,
-1342742400,,,,,,,,,,,,,,,,
-1342656000,,,,,,,,,,,,,,,,
-1342569600,,,,,,,,,,,,,,,,
-1342483200,,,,,,,,,,,,,,,,
-1342396800,,,,,,,,,,,,,,,,
-1342224000,,,,,,,,,,,,,,,,
-1342137600,,,,,,,,,,,,,,,,
-1342051200,,,,,,,,,,,,,,,,
-1341964800,,,,,,,,,,,,,,,,
-1341878400,,,,,,,,,,,,,,,,
-1341792000,,,,,,,,,,,,,,,,
-1341619200,,,,,,,,,,,,,,,,
-1341532800,,,,,,,,,,,,,,,,
-1341446400,,,,,,,,,,,,,,,,
-1341360000,,,,,,,,,,,,,,,,
-1341273600,,,,,,,,,,,,,,,,
-1341187200,,,,,,,,,,,,,,,,
-1340928000,,,,,,,,,,,,,,,,
-1340841600,,,,,,,,,,,,,,,,
-1340755200,,,,,,,,,,,,,,,,
-1340668800,,,,,,,,,,,,,,,,
-1340582400,,,,,,,,,,,,,,,,
-1340409600,,,,,,,,,,,,,,,,
-1340323200,,,,,,,,,,,,,,,,
-1340236800,,,,,,,,,,,,,,,,
-1340150400,,,,,,,,,,,,,,,,
-1340064000,,,,,,,,,,,,,,,,
-1339977600,,,,,,,,,,,,,,,,
-1339804800,,,,,,,,,,,,,,,,
-1339718400,,,,,,,,,,,,,,,,
-1339632000,,,,,,,,,,,,,,,,
-1339545600,,,,,,,,,,,,,,,,
-1339459200,,,,,,,,,,,,,,,,
-1339372800,,,,,,,,,,,,,,,,
-1339200000,,,,,,,,,,,,,,,,
-1339113600,,,,,,,,,,,,,,,,
-1339027200,,,,,,,,,,,,,,,,
-1338940800,,,,,,,,,,,,,,,,
-1338854400,,,,,,,,,,,,,,,,
-1338768000,,,,,,,,,,,,,,,,
-1338595200,,,,,,,,,,,,,,,,
-1338508800,,,,,,,,,,,,,,,,
-1338422400,,,,,,,,,,,,,,,,
-1338336000,,,,,,,,,,,,,,,,
-1338249600,,,,,,,,,,,,,,,,
-1338163200,,,,,,,,,,,,,,,,
-1337990400,,,,,,,,,,,,,,,,
-1337904000,,,,,,,,,,,,,,,,
-1337817600,,,,,,,,,,,,,,,,
-1337731200,,,,,,,,,,,,,,,,
-1337644800,,,,,,,,,,,,,,,,
-1337558400,,,,,,,,,,,,,,,,
-1337385600,,,,,,,,,,,,,,,,
-1337299200,,,,,,,,,,,,,,,,
-1337212800,,,,,,,,,,,,,,,,
-1337126400,,,,,,,,,,,,,,,,
-1337040000,,,,,,,,,,,,,,,,
-1336953600,,,,,,,,,,,,,,,,
-1336780800,,,,,,,,,,,,,,,,
-1336694400,,,,,,,,,,,,,,,,
-1336608000,,,,,,,,,,,,,,,,
-1336521600,,,,,,,,,,,,,,,,
-1336435200,,,,,,,,,,,,,,,,
-1336348800,,,,,,,,,,,,,,,,
-1336176000,,,,,,,,,,,,,,,,
-1336089600,,,,,,,,,,,,,,,,
-1336003200,,,,,,,,,,,,,,,,
-1335916800,,,,,,,,,,,,,,,,
-1335830400,,,,,,,,,,,,,,,,
-1335744000,,,,,,,,,,,,,,,,
-1335484800,,,,,,,,,,,,,,,,
-1335398400,,,,,,,,,,,,,,,,
-1335312000,,,,,,,,,,,,,,,,
-1335225600,,,,,,,,,,,,,,,,
-1335139200,,,,,,,,,,,,,,,,
-1334966400,,,,,,,,,,,,,,,,
-1334880000,,,,,,,,,,,,,,,,
-1334793600,,,,,,,,,,,,,,,,
-1334707200,,,,,,,,,,,,,,,,
-1334620800,,,,,,,,,,,,,,,,
-1334534400,,,,,,,,,,,,,,,,
-1334361600,,,,,,,,,,,,,,,,
-1334275200,,,,,,,,,,,,,,,,
-1334188800,,,,,,,,,,,,,,,,
-1334102400,,,,,,,,,,,,,,,,
-1334016000,,,,,,,,,,,,,,,,
-1333929600,,,,,,,,,,,,,,,,
-1333756800,,,,,,,,,,,,,,,,
-1333670400,,,,,,,,,,,,,,,,
-1333584000,,,,,,,,,,,,,,,,
-1333497600,,,,,,,,,,,,,,,,
-1333411200,,,,,,,,,,,,,,,,
-1333324800,,,,,,,,,,,,,,,,
-1333152000,,,,,,,,,,,,,,,,
-1333065600,,,,,,,,,,,,,,,,
-1332979200,,,,,,,,,,,,,,,,
-1332892800,,,,,,,,,,,,,,,,
-1332806400,,,,,,,,,,,,,,,,
-1332720000,,,,,,,,,,,,,,,,
-1332547200,,,,,,,,,,,,,,,,
-1332460800,,,,,,,,,,,,,,,,
-1332288000,,,,,,,,,,,,,,,,
-1332201600,,,,,,,,,,,,,,,,
-1332115200,,,,,,,,,,,,,,,,
-1331942400,,,,,,,,,,,,,,,,
-1331856000,,,,,,,,,,,,,,,,
-1331769600,,,,,,,,,,,,,,,,
-1331683200,,,,,,,,,,,,,,,,
-1331596800,,,,,,,,,,,,,,,,
-1331510400,,,,,,,,,,,,,,,,
-1331337600,,,,,,,,,,,,,,,,
-1331251200,,,,,,,,,,,,,,,,
-1331164800,,,,,,,,,,,,,,,,
-1331078400,,,,,,,,,,,,,,,,
-1330992000,,,,,,,,,,,,,,,,
-1330905600,,,,,,,,,,,,,,,,
-1330732800,,,,,,,,,,,,,,,,
-1330646400,,,,,,,,,,,,,,,,
-1330560000,,,,,,,,,,,,,,,,
-1330473600,,,,,,,,,,,,,,,,
-1330387200,,,,,,,,,,,,,,,,
-1330300800,,,,,,,,,,,,,,,,
-1330128000,,,,,,,,,,,,,,,,
-1329955200,,,,,,,,,,,,,,,,
-1329868800,,,,,,,,,,,,,,,,
-1329782400,,,,,,,,,,,,,,,,
-1329696000,,,,,,,,,,,,,,,,
-1329523200,,,,,,,,,,,,,,,,
-1329436800,,,,,,,,,,,,,,,,
-1329350400,,,,,,,,,,,,,,,,
-1329264000,,,,,,,,,,,,,,,,
-1329177600,,,,,,,,,,,,,,,,
-1329091200,,,,,,,,,,,,,,,,
-1328918400,,,,,,,,,,,,,,,,
-1328832000,,,,,,,,,,,,,,,,
-1328745600,,,,,,,,,,,,,,,,
-1328572800,,,,,,,,,,,,,,,,
-1328486400,,,,,,,,,,,,,,,,
-1328313600,,,,,,,,,,,,,,,,
-1328227200,,,,,,,,,,,,,,,,
-1328140800,,,,,,,,,,,,,,,,
-1328054400,,,,,,,,,,,,,,,,
-1327968000,,,,,,,,,,,,,,,,
-1327881600,,,,,,,,,,,,,,,,
-1327708800,,,,,,,,,,,,,,,,
-1327622400,,,,,,,,,,,,,,,,
-1327536000,,,,,,,,,,,,,,,,
-1327449600,,,,,,,,,,,,,,,,
-1327363200,,,,,,,,,,,,,,,,
-1327276800,,,,,,,,,,,,,,,,
-1327104000,,,,,,,,,,,,,,,,
-1327017600,,,,,,,,,,,,,,,,
-1326931200,,,,,,,,,,,,,,,,
-1326844800,,,,,,,,,,,,,,,,
-1326758400,,,,,,,,,,,,,,,,
-1326672000,,,,,,,,,,,,,,,,
-1326499200,,,,,,,,,,,,,,,,
-1326412800,,,,,,,,,,,,,,,,
-1326326400,,,,,,,,,,,,,,,,
-1326240000,,,,,,,,,,,,,,,,
-1326153600,,,,,,,,,,,,,,,,
-1326067200,,,,,,,,,,,,,,,,
-1325808000,,,,,,,,,,,,,,,,
-1325721600,,,,,,,,,,,,,,,,
-1325635200,,,,,,,,,,,,,,,,
-1325548800,,,,,,,,,,,,,,,,
-1325462400,,,,,,,,,,,,,,,,
-1325203200,,,,,,,,,,,,,,,,
-1325116800,,,,,,,,,,,,,,,,
-1325030400,,,,,,,,,,,,,,,,
-1324944000,,,,,,,,,,,,,,,,
-1324857600,,,,,,,,,,,,,,,,
-1324684800,,,,,,,,,,,,,,,,
-1324598400,,,,,,,,,,,,,,,,
-1324512000,,,,,,,,,,,,,,,,
-1324425600,,,,,,,,,,,,,,,,
-1324339200,,,,,,,,,,,,,,,,
-1324252800,,,,,,,,,,,,,,,,
-1324080000,,,,,,,,,,,,,,,,
-1323993600,,,,,,,,,,,,,,,,
-1323907200,,,,,,,,,,,,,,,,
-1323820800,,,,,,,,,,,,,,,,
-1323734400,,,,,,,,,,,,,,,,
-1323648000,,,,,,,,,,,,,,,,
-1323475200,,,,,,,,,,,,,,,,
-1323388800,,,,,,,,,,,,,,,,
-1323302400,,,,,,,,,,,,,,,,
-1323216000,,,,,,,,,,,,,,,,
-1323129600,,,,,,,,,,,,,,,,
-1323043200,,,,,,,,,,,,,,,,
-1322870400,,,,,,,,,,,,,,,,
-1322784000,,,,,,,,,,,,,,,,
-1322697600,,,,,,,,,,,,,,,,
-1322611200,,,,,,,,,,,,,,,,
-1322524800,,,,,,,,,,,,,,,,
-1322438400,,,,,,,,,,,,,,,,
-1322265600,,,,,,,,,,,,,,,,
-1322179200,,,,,,,,,,,,,,,,
-1322092800,,,,,,,,,,,,,,,,
-1322006400,,,,,,,,,,,,,,,,
-1321920000,,,,,,,,,,,,,,,,
-1321833600,,,,,,,,,,,,,,,,
-1321574400,,,,,,,,,,,,,,,,
-1321488000,,,,,,,,,,,,,,,,
-1321401600,,,,,,,,,,,,,,,,
-1321315200,,,,,,,,,,,,,,,,
-1321228800,,,,,,,,,,,,,,,,
-1321056000,,,,,,,,,,,,,,,,
-1320969600,,,,,,,,,,,,,,,,
-1320796800,,,,,,,,,,,,,,,,
-1320710400,,,,,,,,,,,,,,,,
-1320624000,,,,,,,,,,,,,,,,
-1320451200,,,,,,,,,,,,,,,,
-1320364800,,,,,,,,,,,,,,,,
-1320278400,,,,,,,,,,,,,,,,
-1320192000,,,,,,,,,,,,,,,,
-1320105600,,,,,,,,,,,,,,,,
-1320019200,,,,,,,,,,,,,,,,
-1319846400,,,,,,,,,,,,,,,,
-1319760000,,,,,,,,,,,,,,,,
-1319673600,,,,,,,,,,,,,,,,
-1319587200,,,,,,,,,,,,,,,,
-1319500800,,,,,,,,,,,,,,,,
-1319414400,,,,,,,,,,,,,,,,
-1319241600,,,,,,,,,,,,,,,,
-1319155200,,,,,,,,,,,,,,,,
-1319068800,,,,,,,,,,,,,,,,
-1318982400,,,,,,,,,,,,,,,,
-1318896000,,,,,,,,,,,,,,,,
-1318809600,,,,,,,,,,,,,,,,
-1318636800,,,,,,,,,,,,,,,,
-1318550400,,,,,,,,,,,,,,,,
-1318464000,,,,,,,,,,,,,,,,
-1318377600,,,,,,,,,,,,,,,,
-1318291200,,,,,,,,,,,,,,,,
-1318204800,,,,,,,,,,,,,,,,
-1318032000,,,,,,,,,,,,,,,,
-1317945600,,,,,,,,,,,,,,,,
-1317859200,,,,,,,,,,,,,,,,
-1317772800,,,,,,,,,,,,,,,,
-1317686400,,,,,,,,,,,,,,,,
-1317600000,,,,,,,,,,,,,,,,
-1317427200,,,,,,,,,,,,,,,,
-1317340800,,,,,,,,,,,,,,,,
-1317254400,,,,,,,,,,,,,,,,
-1317168000,,,,,,,,,,,,,,,,
-1316822400,,,,,,,,,,,,,,,,
-1316736000,,,,,,,,,,,,,,,,
-1316649600,,,,,,,,,,,,,,,,
-1316563200,,,,,,,,,,,,,,,,
-1316476800,,,,,,,,,,,,,,,,
-1316390400,,,,,,,,,,,,,,,,
-1316217600,,,,,,,,,,,,,,,,
-1316131200,,,,,,,,,,,,,,,,
-1316044800,,,,,,,,,,,,,,,,
-1315958400,,,,,,,,,,,,,,,,
-1315872000,,,,,,,,,,,,,,,,
-1315612800,,,,,,,,,,,,,,,,
-1315526400,,,,,,,,,,,,,,,,
-1315440000,,,,,,,,,,,,,,,,
-1315353600,,,,,,,,,,,,,,,,
-1315267200,,,,,,,,,,,,,,,,
-1315180800,,,,,,,,,,,,,,,,
-1315008000,,,,,,,,,,,,,,,,
-1314921600,,,,,,,,,,,,,,,,
-1314835200,,,,,,,,,,,,,,,,
-1314748800,,,,,,,,,,,,,,,,
-1314662400,,,,,,,,,,,,,,,,
-1314403200,,,,,,,,,,,,,,,,
-1314316800,,,,,,,,,,,,,,,,
-1314230400,,,,,,,,,,,,,,,,
-1314144000,,,,,,,,,,,,,,,,
-1314057600,,,,,,,,,,,,,,,,
-1313798400,,,,,,,,,,,,,,,,
-1313712000,,,,,,,,,,,,,,,,
-1313625600,,,,,,,,,,,,,,,,
-1313539200,,,,,,,,,,,,,,,,
-1313452800,,,,,,,,,,,,,,,,
-1313193600,,,,,,,,,,,,,,,,
-1313107200,,,,,,,,,,,,,,,,
-1313020800,,,,,,,,,,,,,,,,
-1312934400,,,,,,,,,,,,,,,,
-1312848000,,,,,,,,,,,,,,,,
-1312588800,,,,,,,,,,,,,,,,
-1312502400,,,,,,,,,,,,,,,,
-1312329600,,,,,,,,,,,,,,,,
-1312243200,,,,,,,,,,,,,,,,
-1312156800,,,,,,,,,,,,,,,,
-1311984000,,,,,,,,,,,,,,,,
-1311897600,,,,,,,,,,,,,,,,
-1311811200,,,,,,,,,,,,,,,,
-1311724800,,,,,,,,,,,,,,,,
-1311638400,,,,,,,,,,,,,,,,
-1311552000,,,,,,,,,,,,,,,,
-1311379200,,,,,,,,,,,,,,,,
-1311292800,,,,,,,,,,,,,,,,
-1311206400,,,,,,,,,,,,,,,,
-1311120000,,,,,,,,,,,,,,,,
-1311033600,,,,,,,,,,,,,,,,
-1310947200,,,,,,,,,,,,,,,,
-1310774400,,,,,,,,,,,,,,,,
-1310688000,,,,,,,,,,,,,,,,
-1310601600,,,,,,,,,,,,,,,,
-1310515200,,,,,,,,,,,,,,,,
-1310428800,,,,,,,,,,,,,,,,
-1310342400,,,,,,,,,,,,,,,,
-1310169600,,,,,,,,,,,,,,,,
-1310083200,,,,,,,,,,,,,,,,
-1309996800,,,,,,,,,,,,,,,,
-1309910400,,,,,,,,,,,,,,,,
-1309824000,,,,,,,,,,,,,,,,
-1309737600,,,,,,,,,,,,,,,,
-1309564800,,,,,,,,,,,,,,,,
-1309478400,,,,,,,,,,,,,,,,
-1309305600,,,,,,,,,,,,,,,,
-1309219200,,,,,,,,,,,,,,,,
-1309132800,,,,,,,,,,,,,,,,
-1308960000,,,,,,,,,,,,,,,,
-1308873600,,,,,,,,,,,,,,,,
-1308787200,,,,,,,,,,,,,,,,
-1308700800,,,,,,,,,,,,,,,,
-1308614400,,,,,,,,,,,,,,,,
-1308528000,,,,,,,,,,,,,,,,
-1308355200,,,,,,,,,,,,,,,,
-1308268800,,,,,,,,,,,,,,,,
-1308182400,,,,,,,,,,,,,,,,
-1308096000,,,,,,,,,,,,,,,,
-1308009600,,,,,,,,,,,,,,,,
-1307923200,,,,,,,,,,,,,,,,
-1307750400,,,,,,,,,,,,,,,,
-1307664000,,,,,,,,,,,,,,,,
-1307577600,,,,,,,,,,,,,,,,
-1307491200,,,,,,,,,,,,,,,,
-1307404800,,,,,,,,,,,,,,,,
-1307318400,,,,,,,,,,,,,,,,
-1307145600,,,,,,,,,,,,,,,,
-1307059200,,,,,,,,,,,,,,,,
-1306972800,,,,,,,,,,,,,,,,
-1306886400,,,,,,,,,,,,,,,,
-1306800000,,,,,,,,,,,,,,,,
-1306713600,,,,,,,,,,,,,,,,
-1306540800,,,,,,,,,,,,,,,,
-1306454400,,,,,,,,,,,,,,,,
